MANDT,PRCTR,DATBI,KOKRS,DATAB,ERSDA,USNAM,MERKMAL,ABTEI,VERAK,VERAK_USER,WAERS,NPRCTR,LAND1,ANRED,NAME1,NAME2,NAME3,NAME4,ORT01,ORT02,STRAS,PFACH,PSTLZ,PSTL2,SPRAS,TELBX,TELF1,TELF2,TELFX,TELTX,TELX1,DATLT,DRNAM,KHINR,BUKRS,VNAME,RECID,ETYPE,TXJCD,REGIO,KVEWE,KAPPL,KALSM,LOGSYSTEM,LOCK_IND,PCA_TEMPLATE,SEGMENT,/SIE/ASP_BUNIT,ZZDADATE,ZZDATIME,GLCOMMITTIME,LAST_UPDATED
500,PC-0076,99991231,469X,20221001,20191023,,,SI EA O,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20250212,192158,2025-02-12 19:25:01.244,2025-02-12 19:42:42.888
500,PC-0079,20220930,469X,20191001,20191023,,,SI E,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0079,99991231,469X,20221001,20191023,,,SI E,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0080,20220930,469X,20200901,20200912,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0080,99991231,469X,20221001,20200912,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0081,20220930,469X,20211001,20211028,,,SI E,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI04,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0081,99991231,469X,20221001,20211028,,,SI E,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI04,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0082,99991231,469X,20221001,20220928,,,SI E,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI75,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0085,20210930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0085,20220930,469X,20211001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0085,99991231,469X,20221001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0086,20210930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0086,20220930,469X,20211001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0086,99991231,469X,20221001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0091,99991231,469X,20191001,20191023,,,IC SG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0092,99991231,469X,20191001,20191023,,,,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0087,20210930,469X,20191001,20191022,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0087,20220930,469X,20211001,20191022,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0087,99991231,469X,20241001,20191022,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0089,20210930,469X,20191001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0089,20220930,469X,20211001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0089,99991231,469X,20241001,20191023,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0094,20220930,469X,20200801,20200820,,,SI GSW,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20241021,145832,2024-10-21 14:58:38.627,2024-10-21 15:12:13.208
500,PC-0095,99991231,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI37,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0096,20210930,469X,20191001,20191023,,,SI,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI99,,,,,,,,,,,,,,,20240717,194648,2024-07-17 19:47:01.677,2024-07-23 21:56:00.253
500,PC-0096,20220930,469X,20211001,20191023,,,SI,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI99,,,,,,,,,,,,,,,20240717,194648,2024-07-17 19:47:01.677,2024-07-23 21:56:00.253
500,PC-0096,99991231,469X,20221001,20191023,,,SI,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI99,,,,,,,,,,,,,,,20240717,194648,2024-07-17 19:47:01.677,2024-07-23 21:56:00.253
500,PC-0097,20220930,469X,20191001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0097,99991231,469X,20221001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0098,20210930,469X,20191001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0098,20220930,469X,20211001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0098,99991231,469X,20221001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0099,20220930,469X,20220801,20220811,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,E,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0099,99991231,469X,20221001,20220811,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,E,,,,,,,,,L60SHPSI35,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0107,99991231,469X,20191001,20191023,,,IC SG,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0110,99991231,469X,20221201,20221213,,,SSI CI,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0114,20220930,469X,20191001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPE000,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0114,99991231,469X,20221001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPE000,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0115,20220930,469X,20191001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPE000,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0115,99991231,469X,20221001,20191023,,,SI EA CS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPE000,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0120,99991231,469X,20221001,20220928,,,SI EA,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI37,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0121,99991231,469X,20191001,20191023,,,EM Goodwill,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEMG1,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0132,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0137,99991231,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF70,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0138,99991231,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF70,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0139,99991231,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF70,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0140,20220930,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0140,99991231,469X,20221001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0143,20220930,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0143,99991231,469X,20221001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0144,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0145,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0148,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0149,20220930,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0149,99991231,469X,20221001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0152,20220930,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0152,99991231,469X,20221001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0153,20220930,469X,20191001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0153,99991231,469X,20221001,20191023,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0154,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0156,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0157,20220930,469X,20191001,20191023,,,SI EP DIFF,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0157,99991231,469X,20221001,20191023,,,SI EP DIFF,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0160,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0164,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CIT01987,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0165,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0174,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0183,99991231,469X,20191001,20191023,,,SDF PL,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0184,99991231,469X,20191001,20191023,,,SPD DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPDGO,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0185,99991231,469X,20191001,20200211,,,SPD MD,,,,SEG-024,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0186,99991231,469X,20191001,20200211,,,SPD MD,,,,SEG-024,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0187,99991231,469X,20191001,20200211,,,SCS PD MD,,,,SEG-024,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD40,,,,,,,,,,,,,SPD,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0188,99991231,469X,20191001,20200211,,,SPD MD,,,,SEG-024,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD40,,,,,,,,,,,,,SPD,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0189,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0191,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0192,99991231,469X,20191001,20191023,,,SDI CS FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0193,99991231,469X,20191001,20191023,,,I&C CLM,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0194,99991231,469X,20191001,20200214,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0195,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0198,20220930,469X,20191001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0198,99991231,469X,20221001,20191023,,,SI EA S,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0201,99991231,469X,20191001,20191023,,,SDF PL,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0202,99991231,469X,20191001,20191023,,,SDF PL,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0203,99991231,469X,20191001,20191023,,,SDF PL,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0204,99991231,469X,20191001,20191023,,,SDF PL,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0205,99991231,469X,20191001,20200217,,,SCS PD LD,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0207,99991231,469X,20191001,20200211,,,SCS PD MD,,,,SEG-024,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0208,99991231,469X,20191001,20200211,,,SCS PD MD,,,,SEG-024,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD40,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0209,99991231,469X,20191001,20191023,,,SDI CS FA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0212,99991231,469X,20191001,20191023,,,SDI CS MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0218,99991231,469X,20191001,20191023,,,SDI CS MC,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0222,99991231,469X,20191001,20191023,,,SDI CS PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0223,99991231,469X,20191001,20191023,,,SDF PL,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0225,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0236,99991231,469X,20231001,20231003,,,DI PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDI60,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0247,99991231,469X,20201001,20210222,,,SI EP Iriel,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0248,99991231,469X,20211201,20211210,,,SI EP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPSI47,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0250,99991231,469X,20191001,20191023,,,EM LP,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0260,99991231,469X,20191001,20191023,,,IC LMV MS,,,,SEG-026,,,,,,,,,,,,,P,,,,,,,,,L60SHPEM10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0264,99991231,469X,20191001,20191023,,,SPD PA,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPPD20,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0267,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP0198A,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0268,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP0198A,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0270,99991231,469X,20191001,20191023,,,SDF DIFF,,,,SEG-020,,,,,,,,,,,,,P,,,,,,,,,L60SHPDF99,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0273,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0277,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0278,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP0198A,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0280,99991231,469X,20191001,20200217,,,SMO MM,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO10,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0283,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0286,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,CIE,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0289,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0290,99991231,469X,20191001,20191023,,,CMP,,,,SEG-003,,,,,,,,,,,,,P,,,,,,,,,CMP06385,,,,,,,,,,,,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
500,PC-0291,99991231,469X,20191001,20200217,,,SMO,,,,SEG-022,,,,,,,,,,,,,P,,,,,,,,,L60SHPMO99,,,,,,,,,,,X,,,,20240612,140205,2024-06-12 16:03:55.116,2024-07-23 21:56:00.253
